topics,source_tweet,branches,fold_stance_labels_text,fold_stance_labels,Veracitylabels_text,Veracitylabels
charliehebdo,"Looks like every Charlie Hebdo cartoonist has been killed: 1. Charb - was on Al-Qaeda's hit list; 2. Cabu, 3. Wolinski, 4. Tignous","[""Looks like every Charlie Hebdo cartoonist has been killed: 1. Charb - was on Al-Qaeda's hit list; 2. Cabu, 3. Wolinski, 4. Tignous"", '@mjrharris Terror HAS Religion IF\n\nTerrorists seek inspiration in it &amp;\n\nReligious leaders provide moral justification for their acts']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking I think you mean morons.']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '“@BBCBreaking #CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact. http://t.co/PUM8cYDXS0” Previsível']","['support', 'deny']","[0, 1]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking They wont be martyrs.A martyr dies because of their religion.These rats will be dying because they murdered a muslim and others']","['support', 'support']","[0, 0]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@bbcbreaking I don\'t think these type of Muslims know what the word ""martyr"" means.']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking No martyrs there, just cowards.', '@Wend999 @BBCBreaking \nPunk Cowards']","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', ""@BBCBreaking They should tell them, no you'll just die as murderers, not martyrs"", ""@TrudiCTID Agreed. Relevant and timely clarification: martyrs are assassinated, they're not the assassins.""]","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', ""@BBCBreaking please don't starting saying these guys are marters, they are cold blooded murderers, you are fuelling what they want!"", '@JamesEsqLtd brainwashed!!']","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '.@BBCBreaking I hope they get their wish... @oliverdarcy']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking no - set them free in the streets of Paris &amp; give them a 30 second head start.']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', ""@BBCBreaking  rubbish! Martyrs don't run away they should have faced consequences immediately."", '@SaeeinAhmad @BBCBreaking so if they’d stayed at the scene they would have been martyrs?', ""@bradydan @BBCBreaking they would still be murderers I don't think anyone can consider this martyrdom""]","['support', 'comment', 'comment', 'deny']","[0, 3, 3, 1]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking stop saying this every 2 minutes ur gloryfyinh it... NO! They will die kicking and screaming the cowards they are not heros']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking @FCN2go']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', '@BBCBreaking Just kill them. Nothing to see here, only cowards. Nothing lost.']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU","['#CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media http://t.co/Qgmn70TXSU', ""@BBCBreaking Good! Kill 'em and quickly! The 144 are getting frustrated beyond belief waiting for them both!"", '@darrenjames61 @BBCBreaking put them through a wood chipper.']","['support', 'comment', 'comment']","[0, 3, 3]",unverified,2
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/9iGxZtbjo2']","['support', 'support']","[0, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/oKpNmBXjKl”']","['support', 'support']","[0, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk the brother Kouachi are dead']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H'],['support'],[0],true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/2UBRQFXup8” 🙏']","['support', 'support']","[0, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/i1GC3QP9mc”', '@Telenieuws @cnnbrk']","['support', 'deny', 'comment']","[0, 1, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/HVlVZdvCIi” watching the news.']","['support', 'support']","[0, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk @cnni More workplace violence right, CNN?']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/8fzO3SgfaO” Prayers']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk http://t.co/5ZjwU34D9N']","['support', 'support']","[0, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '“@cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/G7eoAAgr2J”']","['support', 'support']","[0, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk hopefully the terrorist died a horrible painful tragic death. There is no pride or respect for martyrdom. #pathetic']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk Thank goodness! Is it possible for this to end with no more innocent lives lost?', '@vega_shelly @cnnbrk fingers crossed']","['support', 'deny', 'support']","[0, 1, 0]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk The 6 are reported dead.']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', '@cnnbrk Why do the ""terrorists"" look #mindcontrolled?']","['support', 'comment']","[0, 3]",true,0
charliehebdo,Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H,"['Police taking people out of #Paris grocery where hostages were being held. http://t.co/7Bxdhozq4H', 'Thank G-d! RT @cnnbrk: Police taking people out of #Paris grocery where hostages were being held. http://t.co/58wMc6M6Jf', '@Daroff 4 people reported dead of six hostages. Sounding worse . Thnx for updates &amp; links.']","['support', 'comment', 'support']","[0, 3, 0]",true,0
charliehebdo,"Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT","[""Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT"", '@tmpear @HenryEChang It is brilliant but it is not by Banksy its by @LucilleClerc']","['support', 'support']","[0, 0]",false,1
charliehebdo,"Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT","[""Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT"", 'Beautiful: MT @tmpear courtesy of Banksy. #JeSuisCharlie http://t.co/o0KtmVUAAd #France']","['support', 'comment']","[0, 3]",false,1
charliehebdo,"Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT","[""Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT"", '+1 | @tmpear : ""Most compelling image I\'ve seen to come out of horrifying events in Paris, courtesy of Banksy. http://t.co/oiJGtPzm6O”']","['support', 'support']","[0, 0]",false,1
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ', ""@NBCNews @MaddowBlog They're a pretty tame looking group compared to our #militarized police.  #CharlieHebdo""]","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ', '@NBCNews These thugs r so cowardly they attack a mag now HIDE behind innocent people']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ', '@NBCNews they die in slut pink ass those white French, they disgusting why they slut pig die,i myself became more poor inside Paris no phone']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ', '@NBCNews @DesiNewsyTweets https://t.co/HBo10BBIGD']","['support', 'comment']","[0, 3]",unverified,2
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ']",['support'],[0],unverified,2
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ']",['support'],[0],unverified,2
charliehebdo,"BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ","['BREAKING: Shots fired, hostages taken in manhunt for #CharlieHebdo attackers, police say http://t.co/omBy6Wsgb7 http://t.co/ZbszAHyIzJ', 'MT @NBCNews: BREAKING: Shots fired, hostages taken in hunt for #CharlieHebdo attackers http://t.co/d0cazVuoUi http://t.co/CSOn5iCQiV #news8']","['support', 'comment']","[0, 3]",unverified,2
